Last Name,First Name,Title,Institution,Advisor 1,Advisor 2,Advisor 3,Advisor 4,Subject,SubjectReconciled,Year,Failed
Dykema,Roberta,"Lucas Cranach, Martin Luther, and the Passional Christi und Antichristi: Propaganda and Prayer in an Early Lutheran Flugschrift",Graduate Theological Union,M. Mochizuki,,,,Nineteenth-Century Art,Nineteenth Century,2010,No
Hellman,Karen,"Antoine Claudet, A Figure of Photography, 1839–1867",CUNY,G. Batchen,,,,Nineteenth-Century Art,Nineteenth Century,2010,No
Hornstein,Katie,Episodes in Political Illusion: The Proliferation of War Imagery in France (1804–1856),Michigan,S. Siegfried,,,,Nineteenth-Century Art,Nineteenth Century,2010,No
Jiménez,Maya,"Colombian Artists in Paris, 1865–1905",CUNY,K. Manthorne,,,,Nineteenth-Century Art,Nineteenth Century,2010,No
Kaiserlian,Michelle,"Infinite Transformation: The Modern Craze over the Rubáiyát of Omar Khayyám in England and America, ca. 1900–1930",Indiana,M. Facos,,,,Nineteenth-Century Art,Nineteenth Century,2010,No
Kellogg-Krieg,Annah,"The Walls of the Confessions: Neo-Romanesque Architecture, Nationalism, and Religious Identity in the Kaiserreich",Pittsburgh,B. McCloskey,,,,Nineteenth-Century Art,Nineteenth Century,2010,No
Kenrick,Simon,"Art, Medicine, and Propaganda: A Crisis of Meaning in Gros’s Bonaparte Visiting the Plague-Stricken of Jaffa, 1804",UCLA,D. Kunzle,,,,Nineteenth-Century Art,Nineteenth Century,2010,No
Kokkonen,Lars,John Martin (1789–1854) and the Mechanics of Making Art in a Commercial Nation,CUNY,P. Mainardi,,,,Nineteenth-Century Art,Nineteenth Century,2010,No
Korda,Andrea,Printing and Painting the News in Victorian London: ‘The Graphic’ and Social Realism,UC Santa Barbara,A. Bermingham,,,,Nineteenth-Century Art,Nineteenth Century,2010,No
Kovacs,Claire L.,Edgar Degas and the Ottocento,Iowa,D. Johnson,,,,Nineteenth-Century Art,Nineteenth Century,2010,No
Kully,Deborah,"Speculating on Architecture: Morality, the New Real Estate, and the Bourgeois Apartment Industry in Late Nineteenth-Century France",MIT,E. Naginski,M. Jarzombek,,,Nineteenth-Century Art,Nineteenth Century,2010,No
Lee,Jung-Sil,The Intersection between Nationalism and Religion in the Burghers of Calais of August Rodin in the French Third Republic,Maryland,J. Hargrove,,,,Nineteenth-Century Art,Nineteenth Century,2010,No
Martin,Elizabeth,"The Search for the Sublime Irish Landscape: The Provinces versus the Metropolis in the Work and Lives of Francis Danby, James Arthur O’Connor, and George Petrie",CUNY,P. Mainardi,,,,Nineteenth-Century Art,Nineteenth Century,2010,No
McCann,Carmen,"Status Viatoris: A New Construction of Death in Paintings by Théodore Géricault and Eugène Delacroix and Prints of Père Lachaise Cemetery, 1815–1830",Penn State,N. Locke,,,,Nineteenth-Century Art,Nineteenth Century,2010,No
Mednick,Thor,Skagen: Art and National Romanticism in Nineteenth-Century Denmark,Indiana,M. Facos,,,,Nineteenth-Century Art,Nineteenth Century,2010,No
Peiffer,Prudence Marie,Routine Extremism: Ad Reinhardt and Modern Art,Harvard,Y-A. Bois,B. Buchloh,J. Roberts,,Nineteenth-Century Art,Nineteenth Century,2010,No
Porter,Carolyn,Dante Gabriel Rossetti and the Italian Renaissance: Envisioning the Past and the Modern through Images of Women,Virginia Commonwealth,E. Garberson,,,,Nineteenth-Century Art,Nineteenth Century,2010,No
Quideau,Florence,"Origins of Modernism in French Romantic Sculpture: David d’Angers, Dantan-Jeune, Daumier, and Préault",Rutgers,S. Sidlauskas,,,,Nineteenth-Century Art,Nineteenth Century,2010,No
Raab,Jennifer,Frederic Church and the Culture of Detail,Yale,A. Nemerov,,,,Nineteenth-Century Art,Nineteenth Century,2010,No
Rager,Andrea Wolk,Art and Revolt: The Work of Edward Burne-Jones,Yale,T. Barringer,,,,Nineteenth-Century Art,Nineteenth Century,2010,No
Samu,Margaret,The Female Nude in Nineteenth-Century Russian Art: A Study in Assimilation and Resistance,IFA/NYU,L. Nochlin,,,,Nineteenth-Century Art,Nineteenth Century,2010,No
Sik,Sarah,Satire and Sadism: François-Rupert Carabin and the Symbolist Treatment of Female Form in Fin-de-Siècle France,Minnesota,G. Weisberg,,,,Nineteenth-Century Art,Nineteenth Century,2010,No
Stelmackowich,Cindy,"The Languages of a Bodily Interior: Nineteenth-Century Anatomical Atlases in the Spaces of Art, Science, and the Museum",Binghamton,J. Tagg,,,,Nineteenth-Century Art,Nineteenth Century,2010,No
Von Lintel,Amy,Surveying the Field: The Popular Origins of Art History in Nineteenth-Century Britain and France,USC,N. Troy,,,,Nineteenth-Century Art,Nineteenth Century,2010,No
Carroll,Khadija Zinnenburg,The Resilience of Indigenous Australian Art and Its Colonial Representation,Harvard,T. Cummins,,,,Oceanic/Australian Art,Oceanic/Australian,2010,No
Johnston-Keane,Kathy,"Caravaggio’s Drama: Art, Theater, and Literature during Italy’s ‘Spanish Age’",Pittsburgh,A. Harris,,,,Performance Studies,Performance Studies,2010,No
Lima,Benjamin,"Wolf Vostell's Décollage and the Forms of Destruction, 1958–1972",Yale,D. Joselit,,,,Performance Studies,Performance Studies,2010,No
Mangini,Elizabeth,Arte Povera in Turin: 1967–1978,CUNY,R. Golan,,,,Performance Studies,Performance Studies,2010,No
Richter,Petra,Tu Tumbao–Iconography of the Rumba Complex: AfroCuban Expressive Culture and Embodied Philosophy,Yale,R. Thompson,,,,Performance Studies,Performance Studies,2010,No
Theodore,Molleen,"Beyond ‘Meaningless Work’: The Art of Walter De Maria, 1960–1977",CUNY,A. Chave,,,,Performance Studies,Performance Studies,2010,No
Yarber,Angela,Dancing Feet Find Holy Ground: Embodying the ‘Feminine’ in the Dances of the World’s Religions,Graduate Theological Union,R. Nakasone,,,,Performance Studies,Performance Studies,2010,No
Burdick,Catherine,Text and Image in Classical Maya Sculpture: AD 600–900,UIC,V. Miller,,,,Pre-Columbian Art,Pre-Columbian Art,2010,No
Desai,Prajna,"Read, See, Do: Palenque's Palace, Mexico (654–720) and the Materiality of Knowledge",Yale,M. Miller,,,,Pre-Columbian Art,Pre-Columbian Art,2010,No
Jones,Kimberly,Cupisnique Culture: The Development of Ideology in the Ancient Andes,UT Austin,S. Bourget,,,,Pre-Columbian Art,Pre-Columbian Art,2010,No
Park,Yumi,The Engraved Head Motif on Cupinisque Style Vessels: Innovation and Appropriation in Early Andean Art,Virginia Commonwealth,J. Farmer,,,,Pre-Columbian Art,Pre-Columbian Art,2010,No
Richter,Kim,Identity Politics: Huastec Sculpture and the Postclassic International Style and Symbol Set,UCLA,C. Klein,,,,Pre-Columbian Art,Pre-Columbian Art,2010,No
Scher,Sarah,"Clothing Power: Hierarchies of Gender Difference and Ambiguity in Moche Ceramic Representations of Human Dress, CE 1–850",Emory,R. Stone,,,,Pre-Columbian Art,Pre-Columbian Art,2010,No
Waldron,Lawrence,"Like Turtles, Islands Float Away: Emergent Distinctions in the Zoomorphic Iconography of Saladoid Ceramics of the Lesser Antilles, 250 BCE to 650 CE",CUNY,E. Quiñones-Keber,,,,Pre-Columbian Art,Pre-Columbian Art,2010,No
Werness,Maline,Chocholá Ceramics and the Polities of Northwestern Yucatan,UT Austin,D. Stuart,,,,Pre-Columbian Art,Pre-Columbian Art,2010,No
Wiersema,Juliet,The Architectural Vessels of the Moche of Peru: Architecture for the Afterlife,Maryland,J. Pillsbury,,,,Pre-Columbian Art,Pre-Columbian Art,2010,No
Bensoussan,Nicole,Casting a Second Rome: Primaticcio's Bronze Copies and the Fontainebleau Project,Yale,C. Wood,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2010,No
Corretti,Christine,Benvenuto Cellini and the Loggia dei Lanzi: Configurations of the Body of State,Case Western Reserve,E. Olszewski,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2010,No
Cree,Sarah,Taddeo di Bartolo and the Uses of the Past in Early Quattrocento Painting,Yale,A. Dunlop,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2010,No
Hand,Joni,"Female Book Owners in the Valois Courts, 1350–1550: Devotional Manuscripts as Vehicles for Self-Definition",CUNY,B. Lane,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2010,No
Hanson,Kate Heckmann,Visualizing Culinary Culture at the Medici and Farnese Courts,USC,E. Howe,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2010,No
Hoare,Alexandra,Salvator Rosa as Amico vero: The Role of Friendship in the Making of a Free Artist,Toronto,P. Sohm,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2010,No
Horton,Heather,Authority and Innovation in Alberti’s Theory and Practice,IFA/NYU,M. Trachtenberg,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2010,No
Hutson,James,Modalities of the Idea: L’Idea della Bellezza and Stylistic Change in Early Modern Italy,Maryland,A. Colantuono,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2010,No
Johnston-Keane,Kathy,"Caravaggio’s Drama: Art, Theater, and Literature during Italy’s ‘Spanish Age’",Pittsburgh,A. Harris,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2010,No
Karafel,Lorraine,"Raphael’s all’antica Tapestries for Pope Leo X: Art, Culture, and Politics in Early Sixteenth-Century Rome",IFA/NYU,C. Eisler,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2010,No
Keating,Jessica,The Machinations of German Court Culture: Early Modern Automata,Northwestern,C. Swan,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2010,No
Kim,David,"Mobility, Geography, and Style in Sixteenth-Century Art Theory and Practice",Harvard,A. Payne,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2010,No
Kim,Il,The Cult of Light in Fifteenth-Century Italian Renaissance Architecture,Columbia,J. Connors,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2010,No
Kim,Sohee,Jacques le Moyne de Morgues (ca. 1533–1588) and the Origins of the Early Netherlandish Flower Still Lifes,Maryland,A. Wheelock,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2010,No
Kotani,Noriko,Studies in Jesuit Art in Japan,Princeton,T. DaCosta Kaufmann,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2010,No
Kozlowski,Sarah Kathryn,"Convergences of Portrait, Icon, and Tomb in Fourteenth- and Fifteenth-Century Naples",Yale,C. Wood,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2010,No
Kyle,Sarah,"The Carrara Herbal in Context: Imitation, Exemplarity, and Invention in Late Fourteenth-Century Padua",Emory,J. Campbell,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2010,No
Lehman,Geoff,Perspective and the Renaissance Landscape,Columbia,D. Rosand,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2010,No
Lobis,Victoria Sancho,Artistic Training and Print Culture in the Time of Rubens,Columbia,D. Freedberg,D. Rosand,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2010,No
McIntosh,Laurentia,Maria van Oosterwyck Separating Fact From Fiction,Wisconsin,J. Hutchison,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2010,No
Melius,Jeremy Norman,Art History and the Invention of Botticelli,UC Berkeley,T.J. Clark,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2010,No
Moran,Sarah Joan,"Unconventual Women: Politics, Religion, and Image in the Court Beguinages, ca. 1585–ca.1713",Brown,J. Muller,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2010,No
Nalezyty,Susan,Il collezionismo poetico: Cardinal Pietro Bembo and the Formation of Collecting Practices in Venice and Rome in the Early Sixteenth Century,Temple,T. Cooper,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2010,No
Nolan,Linda,"Touching the Divine: Mobility, Devotion, and the Display of Religious Objects in Early Modern Rome",USC,T. Olson,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2010,No
Pereira,Mario,"African Art at the Portuguese Court, ca. 1450–1521",Brown,E. Lincoln,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2010,No
Pritchard,Shannon,Giambologna’s Bronze Pictures: The Narrative Reliefs for Ferdinando I de’Medici and the Post-Tridentine Paragone,Georgia,S. Zuraw,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2010,No
Reed,Laurel,Approaches to Fifteenth- and Early Sixteenth-Century Painting in Dalmatia,UC San Diego,J. Greenstein,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2010,No
Ripolles,Carmen,Constructing the Artistic Subject in Golden Age Spain,UIUC,L. Rosenthal,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2010,No
Scanlan,Suzanne,Doorways to the Demonic and Divine: Visions of Santa Francesca Romana and the Frescoes of Tor de'Specchi,Brown,E. Lincoln,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2010,No
Shenouda,Monica,The Image of Alexandria in Renaissance Venice,Virginia,C. Brothers,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2010,No
Streule,Wendy,Objects of Desire: Case Studies in the Production and Consumption of Erotic Images in the Dutch Golden Age,Rutgers,C. Puglisi,,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2010,No
Wouk,Edward H.,Raffaello fiammingo: The Graphic Work of Frans Floris de Vriendt (1519/20–1570),Harvard,H. Zerner,J. Koerner,,,Renaissance/Baroque Art,Renaissance/Baroque Art,2010,No
Childers,Hope,The Visual Culture of Opium in British India,UCLA,S. Mathur,,,,South/Southeast Asian Art,South/Southeast Asian,2010,No
Gamache,Genevieve,Between Localism and Nationalism: Two Contemporary Examples of Thai Temple Art and Architecture in Northern Thailand,Victoria,A. Wright,,,,South/Southeast Asian Art,South/Southeast Asian,2010,No
James,Soumya,Political Manipulation of Religious Imagery in Chola and Khmer Interactions: An Integrated Approach to Charting Past and Present Exchanges,Cornell,K. McGowan,,,,South/Southeast Asian Art,South/Southeast Asian,2010,No
Kakar,Shalini,"Fashioning the ‘Divine’: Bollywood Stars, ‘Religious’ Fandom, and Cultural Politics in Contemporary India",UC Santa Barbara,S. Chattopadhyay,,,,South/Southeast Asian Art,South/Southeast Asian,2010,No
Ninomiya-Igarashi,Masumi,Drawn toward India: Okakura Kakuzō’s Interpretation of Rájendralála Mitra’s Work in His Construction of Pan-Asianism and the History of Japanese Art,UNC Chapel Hill,P. Ghosh,,,,South/Southeast Asian Art,South/Southeast Asian,2010,No
Rath,Amanda,Contextualizing Contemporary Art: Propositions of Critical Artistic Practice in Seni Rupa Kontemporer in Indonesia,Cornell,K. McGowan,,,,South/Southeast Asian Art,South/Southeast Asian,2010,No
Rod-Ari,Melody,Visualizing Merit: An Examination of the Spatial Organization of the Temple of the Emerald Buddha,UCLA,R.L. Brown,,,,South/Southeast Asian Art,South/Southeast Asian,2010,No
Sohoni,Pushkar,Local Idioms and Global Designs: Architecture of the Nizam Shahs,Pennsylvania,M. Meister,R. Holod,,,South/Southeast Asian Art,South/Southeast Asian,2010,No
Anderson,Richard,"The Future of History: The Cultural Politics of Soviet Architecture, 1928–1941",Columbia,B. Bergdoll,,,,Twentieth-Century Art,Twentieth Century,2010,No
Benus,Benjamin,"Figurative Constructivism, Pictorial Statistics, and the Group of Progressive Artists, ca. 1920–1939",Maryland,S. Mansbach,,,,Twentieth-Century Art,Twentieth Century,2010,No
Bourneuf,Annie,"The Visible and the Legible: Paul Klee, 1916–1923",Princeton,B. Doherty,,,,Twentieth-Century Art,Twentieth Century,2010,No
Burgess,Lana A.,Advancing American Art: Survival of an Idea,Florida State,K. Bearor,,,,Twentieth-Century Art,Twentieth Century,2010,No
Chang,Christina,The End of Painting,Michigan,A. Potts,,,,Twentieth-Century Art,Twentieth Century,2010,No
Chapman,Kathleen,"Expressionism Multiplied: Early Twentieth-Century German Posters between Art, Commerce, and Politics",USC,K. Lang,,,,Twentieth-Century Art,Twentieth Century,2010,No
Chlenova,Masha,"On Display: Transformations of the Avant-Garde in Soviet Public Culture, 1928–1933",Columbia,C. Kiaer,,,,Twentieth-Century Art,Twentieth Century,2010,No
Costello,Eileen,Beyond the Easel: The Dissolution of Abstract Expressionist Painting into the Realm of Architecture,UT Austin,R. Shiff,,,,Twentieth-Century Art,Twentieth Century,2010,No
Cupers,Kenny,"Concerning the User: The Experiment of Modern Urbanism in Postwar France, 1955–1975",Harvard,A. Picon,,,,Twentieth-Century Art,Twentieth Century,2010,No
Cutshaw,Stacey,Intimate Images: The Public and the Private in Twentieth-Century American Photography,Boston,C. Jones,K. Sichel,,,Twentieth-Century Art,Twentieth Century,2010,No
D’Anniballe,Maria,"Urban Space in Fascist Verona: Contested Grounds for Mass Spectacle, Tourism, and the Architectural Past",Pittsburgh,B. McCloskey,K. Savage,,,Twentieth-Century Art,Twentieth Century,2010,No
Ekardt,Philipp,"Eher eine Rüsche am Kleid: Time and Images in Benjamin, Warburg, Kluge",Yale,C. Jacobs,D. Joselit,,,Twentieth-Century Art,Twentieth Century,2010,No
Folland,Thomas F.,"Robert Rauschenberg’s Queer Modernism: Decoration, Theatricality, and Camp in the Combines, 1954–59",UCLA,G. Baker,,,,Twentieth-Century Art,Twentieth Century,2010,No
Gilbertson,Leanne,Bodies Out of Time in Place: Queerly Present in Andy Warhol’s Factory and Beyond,Rochester,D. Crimp,,,,Twentieth-Century Art,Twentieth Century,2010,No
Harris,Lindsay,"Picturing the ‘Primitive’: Photography, Architecture, and the Construction of Italian Modernism, 1911–1936",IFA/NYU,J-L. Cohen,,,,Twentieth-Century Art,Twentieth Century,2010,No
Heineman,Anna M.,Nurturing Neighborhoods: Buster Simpson’s Eco-Art,Iowa,D. Johnson,,,,Twentieth-Century Art,Twentieth Century,2010,No
Hellstein,Valerie,Grounding the Social Aesthetics of Abstract Expressionism: A New Intellectual History of the Club,Stony Brook,M. Bogart,J. Katz,,,Twentieth-Century Art,Twentieth Century,2010,No
Kalbfleisch,Elizabeth,Bordering on Feminism: Home and Transitional Sites in Recent Visual Culture and Native Women’s Art,Rochester,J. Berlo,,,,Twentieth-Century Art,Twentieth Century,2010,No
Kitnick,Alex,"Eduardo Paolozzi and Others, 1947–1958",Princeton,H. Foster,,,,Twentieth-Century Art,Twentieth Century,2010,No
Kudriavtseva,Ekaterina,The Making of Kazimir Malevich’s Black Square,USC,N. Troy,,,,Twentieth-Century Art,Twentieth Century,2010,No
Kurtovic,Nina,"Communist Stardom in the Cold War: Josip Broz Tito in Western and Yugoslav Photography, 1943–1980",Toronto,E. Legge,,,,Twentieth-Century Art,Twentieth Century,2010,No
